video_name,label
D:\deepfakes\data\train\train_25\dfdc_train_part_25\grlnstjrut.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\neopuirujb.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xnarvhxkfy.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\tnvupncnpj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\tbqojwejrc.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\mmwgulvxxs.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\esozpojnmo.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zxvhssxqza.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\evkagcffdi.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zwnptggpfh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\joqmewcaqv.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\athhoigcyr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\nfswiagvow.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\cuphoipnua.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\eyhsrybgro.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\dqmjowpuxk.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\txcegmtcte.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\kynxwoterg.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\fanejhouma.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zpcyxgjqjq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\phetysaffc.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zpcnotzcxp.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\euhtwrrldq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ygbrkugyvg.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\deyfgggwzx.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\javcctidsr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\tjnkhaahgz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ydgtctdttz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\myuiqyjfiy.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bljimxqnrp.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\tomcgrgzft.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jqekqalssy.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ogpbqcuryw.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xwomeqanfv.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\mjddtvnwli.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\sevslgapij.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\uidlalkquf.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lmxdmvvval.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jbyzfrmrdh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bdfzfjykst.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\gsufmjyjfd.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ipppoirbiy.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\urnqalzaon.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qymuvqgggr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\wzarsojkkm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\iewsamehyy.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qkbcijlnls.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ddsanrrtve.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\fwgrdvshjo.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\mcmztvtjaz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\cezmhermsf.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xfxjghfgql.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qnpsikebde.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jxoacmmdsm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zgtvracoga.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ggyxpodbxd.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\cwqdzlcbed.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vnvwhpkedj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\gcdyhjklzf.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\wzlnusxefj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\aocmypzdsw.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\srncaxcnfm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\hxpvedmdej.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\blyimyjwcl.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\yfrdadfdwo.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qmzucjfbrm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xkzxogkqyr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\nqegtvqlkq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\dvzzqivayg.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\pbdrgiiccs.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\pmdazvzawj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ftlefdarud.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xapeioqpva.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zmpimfofyq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\mvlcormynt.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\amfdaqjcyv.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\satqlycwnv.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\yypbrzvfpa.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zjnsaapwsk.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bovulcoicx.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vlkhmgqnwq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vxpzecdqti.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zhqsyxrwqs.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\hfhgysacyf.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jwexyiydtv.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\usvtycwvwk.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qpuqrfwooq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bejaewmooz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ljsynrrgbz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ziwrbqsqty.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\niuazxrnvw.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xkmyyjztoo.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jdtoregira.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\uhtmgorbnm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vywtjgalte.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\fdsjhzdhxn.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\civfqrceau.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\hkjejjxonb.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ypgapxpqug.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\tgwptkzquf.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\mxntgvqvzg.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lvddrimsie.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\awyqkbkxub.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\pqeggwylbx.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xtcpqogdoh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\shhcngealn.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lfnckostyr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\hxfoblypgu.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\dmicabusaq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\pvfluzncii.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xkxyusmczj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\fklzzxioez.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\irrvmjbowk.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\azhrynejrl.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\mvzaulbdmb.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jwjomszxtm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ucgaxulxxy.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\wstwunclrh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lmegljdeop.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ndesekaueu.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vfewftvulj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\efsxfbsiah.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\oxgyyzdlqh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\mrkzhuzfek.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ryqgkylxqj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\svgjmmhwil.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\gjysuxxmgd.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\puhmctjugr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\svaytnurer.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bafqqiaphh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\opzjopubkw.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ajehhdwutm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\duhsukogap.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\tlvrpscrnl.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jeujfvgrnh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\yohtaqcczj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ruonzmdflz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\hgomkdxenn.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\pzrigrcqzv.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vrffapgmja.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\cbwypxmrib.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\dtkvzwnvmm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vessqxcgjp.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ftqkikwzkv.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ibvzfnhbej.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\rajwmkfwud.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\whldccqxyd.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ndamphgyab.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\trgeveouxp.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vjwwqswfvd.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ziwqxziokk.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\fvqgofievn.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\tworzxrwuf.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\viiygflhqg.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\enzkklzjau.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\doqrblvpxr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jppjmazcbc.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ahzphhzvkj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\mtkegmoyir.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qiorirtbxy.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\fvjgauvoqz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\oxopeqblnw.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vbnmqkfhlu.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\tscirisbab.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\pajggbycri.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qefpqclgyw.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\wyevhwjqqt.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\pafdypymzz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\clwzfndgmf.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\cmwfhmyqzm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\dadmmuxvjh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jcqzsldrcf.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\gmhrdcpuvj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\owcmgztrrw.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\esftzobyyg.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lewavatapm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\upoexxyqor.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\olhwbczcgt.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\elxhrfxiqr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\aggutjkaoz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\pchqtckpvj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\phpuisgsfb.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\uoptulivph.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ntuodovnsy.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\eexvwbiwtk.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\dgmrzbgprb.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bjddsnsuqc.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ehskchyvya.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xkpaqvpzvj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\wlvsxbsavc.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ojqjomykky.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\oqbsgrifhp.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\kbjaxxlrtz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\oumvlthfdj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xilttmnhnt.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zzssjgskys.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\hqcdzmwcig.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bmxolpnlxu.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\nqvbdzixhe.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\myiaznyvpq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\msbnbuvcby.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qfjuydngdb.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bsrjbcgtbn.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\uqxeoibzvv.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\rlwjctlalt.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ufremskbnb.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\clekumvwbf.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bugxrvvgxj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\wswnlvujup.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\mbhqamdutj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\myosibuprq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\fsifmmgnrv.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\fdiaydvtjh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\dfgpojcubw.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\tlrcbdyjus.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lpxbacokot.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\gjzdusvnja.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jzeuajqgxh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qutdvdwovi.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vwbrfvbexi.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\cwooqusgus.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\pfzfafciut.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\yxsfsjbrxz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\utqeognvoq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ceobbmkvnp.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\gdyihbkgxp.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jtataeqtgt.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lbnhgcywcd.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ukxdazlghx.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jlbbptnfea.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\teieyyxkme.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\rdhomoizjm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\tygzlpfsmy.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\wisekeyeqh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jajcagivqc.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vwrwhjomzm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\cucungdfoq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\acscknxbjl.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lgbnsghoto.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xeofwjlyzr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zsryreoyki.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\rfrwtfsuku.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bzwjfgxdtt.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\eqevbnhrai.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\mhxdbykfat.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vefoirxtxg.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\mrhiqrjqaj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bfnossqoxp.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ygibaucydu.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\raawzmhdgx.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\fekgecddba.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\kbqlktsewz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ghnyfsuudy.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ewtfuvmpps.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\btaobqocgt.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\isnbkhofol.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\pdxrkshcdo.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\wlfjlraraz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ducopengue.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\htoliupuhc.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\kdymzqobxr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lwbntepqpe.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\inlffmoxpe.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\gqezbbmijn.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\guyunvsdsx.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\kgmvqxkmkq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\fjmdbzibnq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\wbljssjgnp.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\eypzcikkrb.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\sgyzllcext.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qybjkjeiyd.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\cpyuoaqeyi.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bdnlupllhk.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jnechttqqc.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\juhsvucksu.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\oeccccnpxu.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\hfvwchizdz.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qynlzaxcur.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ymsfmzuove.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vyecastqxh.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\aiehtsizbs.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\dhxbntcvuc.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\dsshsqhwyq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\esjrjzrfeg.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jmufrwawsm.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vjopqgxmca.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\njovfvvkeq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jihmnpdxoi.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\laqvesrjsk.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qxfaiqqvlc.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lpwtacajzf.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\prbqnhgizg.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\dwsvklqtbt.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\antlqjchwn.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xrhvfgkdwr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\uzfxlwmdqi.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\frkiuejngv.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zvslbtcvwx.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bjgxevnjiu.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\jmculodxsw.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\rjtiulmezk.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\hucqrumioa.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\nvwhhgjmzr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vajhspvilv.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ooiaifcicb.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\tobkpktdmr.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\uafpynytut.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\zmfjyoofct.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\phmpdrppom.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\suuxeiqhho.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bdsyetykew.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\yrfneracbq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\glxrhibhol.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\fbearagryu.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\qbievnxvpk.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\udzuptdfzl.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\gruyhwrioj.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\sbmpwcohba.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\vjyfgpooko.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lzjwezlfvl.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\ticjgcirbg.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\nusbqbtqvi.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\lcnoyeenvo.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\xvjwqniyaq.mp4,0
D:\deepfakes\data\train\train_25\dfdc_train_part_25\bkpscxaetl.mp4,0
